customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,Contract,Churn
CUST01338,Male,0,No,No,5,48.75,Month-to-month,Yes
CUST01339,Male,0,No,Yes,48,31.38,One year,No
CUST01340,Female,0,Yes,Yes,64,95.76,One year,No
CUST01341,Male,0,Yes,No,24,105.65,Two year,No
CUST01342,Female,0,No,No,58,44.96,Month-to-month,No
CUST01343,Female,1,No,No,11,59.45,Month-to-month,Yes
CUST01344,Female,0,No,Yes,63,115.05,One year,No
CUST01345,Male,1,Yes,Yes,50,63.6,One year,No
CUST01346,Male,0,No,Yes,10,35.26,Month-to-month,No
CUST01347,Female,0,Yes,Yes,51,66.3,One year,No
CUST01348,Male,0,No,No,52,52.46,Month-to-month,Yes
CUST01349,Female,1,Yes,No,26,99.06,One year,No
CUST01350,Female,0,No,No,61,105.58,Month-to-month,No
CUST01351,Male,0,No,Yes,48,19.39,Month-to-month,No
CUST01352,Male,0,Yes,No,14,61.27,Month-to-month,Yes
CUST01353,Female,0,No,No,1,62.42,Month-to-month,Yes
CUST01354,Female,0,No,Yes,18,87.87,Month-to-month,No
CUST01355,Female,0,No,No,26,112.56,Two year,No
CUST01356,Male,0,No,Yes,40,33.34,Month-to-month,Yes
CUST01357,Male,0,Yes,Yes,12,51.77,Month-to-month,Yes
CUST01358,Female,0,Yes,No,71,53.19,Two year,Yes
CUST01359,Male,0,No,No,39,96.23,Month-to-month,No
CUST01360,Male,0,Yes,Yes,27,44.82,Month-to-month,Yes
CUST01361,Female,0,No,No,26,97.9,Month-to-month,No
CUST01362,Male,0,Yes,Yes,60,50.98,Two year,No
CUST01363,Male,0,No,No,60,69.04,Month-to-month,Yes
CUST01364,Female,1,No,No,45,71.24,Month-to-month,No
CUST01365,Male,0,No,Yes,55,67.99,One year,No
CUST01366,Male,1,No,Yes,3,105.25,Two year,No
CUST01367,Female,1,Yes,Yes,48,113.19,Month-to-month,No
CUST01368,Male,1,No,Yes,0,51.5,One year,No
CUST01369,Female,0,No,Yes,35,58.63,One year,No
CUST01370,Female,0,Yes,Yes,60,82.49,Two year,No
CUST01371,Female,0,Yes,No,3,90.76,One year,No
CUST01372,Male,0,Yes,No,15,83.02,Month-to-month,Yes
CUST01373,Male,0,Yes,Yes,42,104.52,Two year,No
CUST01374,Male,0,Yes,No,53,86.3,Two year,Yes
CUST01375,Male,0,Yes,Yes,56,80.07,Month-to-month,No
CUST01376,Female,0,Yes,No,35,30.01,One year,No
CUST01377,Male,1,Yes,Yes,11,26.81,Month-to-month,Yes
CUST01378,Male,0,Yes,Yes,47,107.47,Month-to-month,No
CUST01379,Female,0,Yes,No,6,47.28,Month-to-month,Yes
CUST01380,Female,1,Yes,Yes,34,36.07,Two year,No
CUST01381,Female,0,Yes,No,45,53.58,One year,No
CUST01382,Female,0,Yes,No,19,39.49,Month-to-month,No
CUST01383,Female,0,Yes,No,64,93.8,One year,Yes
CUST01384,Male,0,Yes,No,33,29.76,Month-to-month,No
CUST01385,Male,1,Yes,No,41,56.55,Month-to-month,No
CUST01386,Male,0,Yes,No,1,66.5,Month-to-month,Yes
CUST01387,Male,0,No,No,20,36.99,Month-to-month,Yes
CUST01388,Female,1,No,No,31,56.07,Month-to-month,Yes
CUST01389,Female,0,Yes,Yes,64,61.44,Month-to-month,Yes
CUST01390,Female,0,Yes,Yes,38,116.45,Two year,No
CUST01391,Male,0,Yes,No,6,49.55,Two year,No
CUST01392,Female,1,No,Yes,58,33.04,Month-to-month,No
CUST01393,Female,0,Yes,Yes,30,62.53,Two year,No
CUST01394,Male,0,Yes,No,20,66.02,Month-to-month,No
CUST01395,Male,1,No,No,31,27.77,One year,Yes
CUST01396,Male,1,No,No,54,72.48,One year,No
CUST01397,Male,0,Yes,Yes,47,69.15,Month-to-month,Yes
CUST01398,Female,0,Yes,Yes,63,39.55,Month-to-month,No
CUST01399,Female,1,Yes,No,19,57.46,Month-to-month,No
CUST01400,Male,0,No,Yes,20,70.77,Month-to-month,Yes
CUST01401,Male,0,Yes,No,1,31.13,Month-to-month,Yes
CUST01402,Female,0,No,No,54,48.9,One year,No
CUST01403,Male,1,No,No,42,117.12,Two year,Yes
CUST01404,Male,1,No,Yes,19,114.72,Month-to-month,No
CUST01405,Female,0,No,No,6,22.06,Month-to-month,No
CUST01406,Female,0,Yes,No,32,86.85,Month-to-month,No
CUST01407,Male,0,Yes,No,45,63.57,Month-to-month,Yes
CUST01408,Male,0,No,Yes,68,43.36,One year,Yes
CUST01409,Male,0,Yes,No,55,53.23,Two year,No
CUST01410,Male,1,Yes,Yes,41,32.97,Month-to-month,No
CUST01411,Male,1,Yes,No,38,20.28,Month-to-month,No
CUST01412,Female,0,No,Yes,24,119.48,One year,No
CUST01413,Male,0,No,No,27,62.57,One year,No
CUST01414,Male,0,Yes,No,23,45.81,One year,No
CUST01415,Male,1,Yes,No,34,98.61,Month-to-month,No
CUST01416,Male,0,Yes,Yes,41,80.36,Month-to-month,No
CUST01417,Female,1,No,No,60,19.28,Two year,No
CUST01418,Female,1,Yes,No,63,89.17,Month-to-month,No
CUST01419,Female,1,Yes,Yes,62,53.22,One year,Yes
CUST01420,Female,0,No,No,57,21.02,One year,No
CUST01421,Male,0,No,No,2,46.96,One year,No
CUST01422,Male,1,Yes,No,15,40.27,Month-to-month,No
CUST01423,Female,0,Yes,No,70,94.63,Month-to-month,Yes
CUST01424,Female,0,No,Yes,40,72.32,Month-to-month,Yes
CUST01425,Female,1,No,No,57,107.08,Month-to-month,Yes
CUST01426,Male,0,No,Yes,12,84.62,Month-to-month,No
CUST01427,Female,0,Yes,Yes,17,69.34,One year,Yes
CUST01428,Female,0,No,Yes,21,66.14,One year,Yes
CUST01429,Female,0,No,Yes,20,91.75,Month-to-month,Yes
CUST01430,Female,0,No,Yes,37,21.15,Month-to-month,No
CUST01431,Female,0,No,Yes,22,69.02,Two year,Yes
CUST01432,Female,0,Yes,No,8,21.3,Month-to-month,Yes
CUST01433,Female,1,Yes,No,33,72.81,Two year,No
CUST01434,Male,1,No,Yes,37,102.49,Two year,No
CUST01435,Male,0,No,No,54,28.57,One year,No
CUST01436,Male,0,No,No,43,42.79,Month-to-month,No
CUST01437,Female,0,No,Yes,58,68.14,Two year,No
CUST01438,Female,0,No,No,42,89.36,One year,No
CUST01439,Male,0,Yes,No,3,55.83,Month-to-month,Yes
CUST01440,Female,0,Yes,No,60,86.67,One year,Yes
CUST01441,Male,0,No,No,32,20.86,One year,Yes
CUST01442,Female,0,Yes,No,46,94.04,One year,No
CUST01443,Female,1,Yes,No,19,69.11,One year,No
CUST01444,Female,1,Yes,No,22,56.75,Month-to-month,No
CUST01445,Male,0,Yes,No,26,46.39,Month-to-month,No
CUST01446,Male,0,No,No,58,83.14,One year,Yes
CUST01447,Male,0,No,Yes,51,115.11,One year,No
CUST01448,Female,0,Yes,No,72,42.96,Month-to-month,No
CUST01449,Male,0,Yes,No,22,80.13,Month-to-month,Yes
CUST01450,Male,0,Yes,Yes,66,39.19,Month-to-month,Yes
CUST01451,Female,1,Yes,Yes,40,25.45,One year,No
CUST01452,Female,0,No,Yes,12,39.93,Month-to-month,Yes
CUST01453,Male,1,Yes,No,24,82.76,One year,No
CUST01454,Male,0,No,No,63,51.52,One year,No
CUST01455,Female,0,No,Yes,43,75.25,Month-to-month,Yes
CUST01456,Female,0,Yes,No,0,117.38,Month-to-month,Yes
CUST01457,Male,0,Yes,No,38,105.93,Month-to-month,Yes
CUST01458,Male,0,Yes,Yes,27,49.15,Month-to-month,No
CUST01459,Female,0,No,Yes,19,37.57,Month-to-month,Yes
CUST01460,Male,0,Yes,No,66,84.66,Two year,No
CUST01461,Female,0,No,No,38,49.24,Month-to-month,No
CUST01462,Female,1,No,No,72,60.55,Month-to-month,No
CUST01463,Female,0,No,No,17,96.24,Two year,Yes
CUST01464,Male,0,No,No,47,61.6,Month-to-month,Yes
CUST01465,Male,0,No,No,13,34.36,Month-to-month,No
CUST01466,Female,0,No,No,31,79.88,Month-to-month,Yes
CUST01467,Male,0,No,No,68,112.21,Month-to-month,Yes
CUST01468,Male,0,No,No,19,78.16,Two year,No
CUST01469,Male,1,Yes,No,69,44.59,One year,No
CUST01470,Female,0,Yes,Yes,40,54.85,Two year,No
CUST01471,Male,0,No,No,29,51.97,Month-to-month,No
CUST01472,Female,0,Yes,Yes,15,61.59,One year,No
CUST01473,Male,0,No,Yes,72,21.27,Month-to-month,No
CUST01474,Female,1,No,No,8,75.66,One year,No
CUST01475,Male,0,Yes,No,24,96.25,One year,No
CUST01476,Female,1,No,Yes,42,84.08,Month-to-month,Yes
CUST01477,Female,0,No,No,0,57.77,One year,Yes
CUST01478,Female,1,Yes,No,28,96.31,One year,No
CUST01479,Male,0,Yes,Yes,18,36.52,Month-to-month,Yes
CUST01480,Male,0,No,Yes,41,112.7,Two year,No
CUST01481,Male,0,Yes,No,34,111.83,Month-to-month,No
CUST01482,Male,0,No,Yes,48,106.49,Month-to-month,No
CUST01483,Male,1,Yes,No,56,38.97,Month-to-month,Yes
CUST01484,Male,0,Yes,Yes,20,30.28,One year,No
CUST01485,Female,0,No,Yes,26,99.58,Two year,No
CUST01486,Female,0,No,Yes,0,60.84,Month-to-month,No
CUST01487,Male,0,No,No,8,104.48,Month-to-month,Yes
CUST01488,Male,1,No,Yes,35,109.53,One year,Yes
CUST01489,Male,0,Yes,Yes,66,88.9,Month-to-month,No
CUST01490,Male,0,No,No,53,60.76,Two year,No
CUST01491,Male,0,No,Yes,20,38.82,Month-to-month,Yes
CUST01492,Female,0,No,Yes,3,108.66,Month-to-month,Yes
CUST01493,Male,1,Yes,No,67,28.21,Month-to-month,Yes
CUST01494,Male,0,No,Yes,14,65.37,Two year,No
CUST01495,Female,0,Yes,No,60,110.09,Month-to-month,Yes
CUST01496,Female,0,No,No,25,70.5,Month-to-month,No
CUST01497,Male,0,Yes,Yes,51,80.73,Month-to-month,Yes
CUST01498,Female,0,No,No,59,71.03,One year,No
CUST01499,Female,0,No,No,47,77.1,One year,No
CUST01500,Male,1,Yes,Yes,23,82.73,Month-to-month,No
